"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction"
"ENSMUSG00000038383","Pigu","phosphatidylinositol glycan anchor biosynthesis, class U",228812,0.787504825641642,4.4081067328002,16.1990622081579,0.000388483259390598,0.00793769486286466,"up"
"ENSMUSG00000026103","Gls","glutaminase",14660,-1.45566165083209,3.29695888287678,16.1961892336122,0.000388856758396404,0.00793769486286466,"down"
"ENSMUSG00000023906","Cldn6","claudin 6",54419,-2.9356163597901,-0.35758341482368,16.1929353075398,0.000389280249346246,0.00793769486286466,"down"
"ENSMUSG00000001018","Snapin","SNAP-associated protein",20615,-0.610075178905637,4.29153728595029,16.1925349238281,0.000389332392633128,0.00793769486286466,"down"
"ENSMUSG00000056629","Fkbp2","FK506 binding protein 2",14227,-1.28487124398342,6.2941816166945,16.1818245630213,0.000390730030813573,0.00795566441371555,"down"
"ENSMUSG00000015289","Lage3","L antigen family, member 3",66192,-1.1586390856634,3.67568236838102,16.1768191074401,0.000391385062833105,0.00795566441371555,"down"
"ENSMUSG00000028464","Tpm2","tropomyosin 2, beta",22004,-3.13310078848711,3.94539669285205,16.1743190361468,0.000391712673513345,0.00795566441371555,"down"
"ENSMUSG00000014846","Tppp3","tubulin polymerization-promoting protein family member 3",67971,-2.53897541598441,0.41417231988122,16.1661564008577,0.000392784365339036,0.00796726808827193,"down"
"ENSMUSG00000032092","Mpzl2","myelin protein zero-like 2",14012,1.25965303440786,5.51094376001753,16.1616349074436,0.000393379360224585,0.00796918518175073,"up"
"ENSMUSG00000031697","Orc6","origin recognition complex, subunit 6",56452,-1.34280748883184,2.95444618670717,16.1461417921289,0.000395425503987447,0.00800045781447537,"down"
"ENSMUSG00000026309","Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C",67444,-0.831926685969773,5.55739601491806,16.1131798233448,0.000399816918403684,0.00807904161388561,"down"
"ENSMUSG00000018405","Mrm1","mitochondrial rRNA methyltransferase 1",217038,-1.34567390288628,2.64079840630584,16.0955836383161,0.000402182656746366,0.00811646963319278,"down"
"ENSMUSG00000040548","Tex2","testis expressed gene 2",21763,1.20478433934959,7.31706921268543,16.091834724062,0.000402688627157087,0.00811646963319278,"up"
"ENSMUSG00000042215","Bag2","BCL2-associated athanogene 2",213539,1.44502676357234,3.28701227507096,16.0853953701014,0.00040355931060815,0.00812373565463157,"up"
"ENSMUSG00000028630","Dyrk2","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2",69181,0.831584733554338,5.45733116692976,16.071123699076,0.000405496251565624,0.0081524202192922,"up"
"ENSMUSG00000025266","Gnl3l","guanine nucleotide binding protein-like 3 (nucleolar)-like",237107,1.2325029839024,4.19292747333635,16.064577678554,0.000406388016654967,0.00816004588801645,"up"
"ENSMUSG00000019254","Ppp1r12c","protein phosphatase 1, regulatory subunit 12C",232807,-1.05708210056346,5.84570393999462,16.0419382231905,0.000409488496685138,0.0082102947646948,"down"
"ENSMUSG00000070315","4930581F22Rik","RIKEN cDNA 4930581F22 gene",78934,-1.82516664152146,5.23797291921896,16.0387891926064,0.000409921769637151,0.0082102947646948,"down"
"ENSMUSG00000108558","Psg-ps1","pregnancy specific glycoprotein, pseudogene 1",232919,5.6837021900372,-2.20313170538563,19.037870052792,0.000411058143768801,0.00822271208948571,"up"
"ENSMUSG00000039405","Prss23","protease, serine 23",76453,-2.92004927832168,2.47628253895375,16.0101356673906,0.000413886928018443,0.00826891035738728,"down"
"ENSMUSG00000002668","Dennd1c","DENN/MADD domain containing 1C",70785,-1.78633693222081,2.7375983539539,16.0026522407866,0.000414929289045093,0.00827934720484338,"down"
"ENSMUSG00000028936","Rpl22","ribosomal protein L22",19934,-0.907456505133542,7.02616774972942,15.9901923306036,0.000416671092523983,0.00830369687892287,"down"
"ENSMUSG00000054342","Kcnn4","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4",16534,-2.87114592713619,0.936740826656818,15.9861198864227,0.000417242094711942,0.00830468234262281,"down"
"ENSMUSG00000043015","Nemp2","nuclear envelope integral membrane protein 2",227094,-1.64626382271211,0.964043158130247,15.9706133807007,0.000419423998427646,0.00832220525934352,"down"
"ENSMUSG00000031295","Phka2","phosphorylase kinase alpha 2",110094,1.05046751450685,5.07184148357757,15.967376315156,0.000419881029482988,0.00832220525934352,"up"
"ENSMUSG00000017264","Exosc10","exosome component 10",50912,0.663666247006287,5.30973948872669,15.9672158502849,0.000419903698946028,0.00832220525934352,"up"
"ENSMUSG00000040389","Wdr47","WD repeat domain 47",99512,-1.22477625474695,1.72874844065327,15.9650267711231,0.000420213089776561,0.00832220525934352,"down"
"ENSMUSG00000101013","A630072M18Rik","RIKEN cDNA A630072M18 gene",320770,-1.07832363843174,2.28491843743309,15.9550650190584,0.000421624122895683,0.00833112337421479,"down"
"ENSMUSG00000048799","Cep120","centrosomal protein 120",225523,0.842370882921256,4.54986957248798,15.9540895706793,0.000421762564143362,0.00833112337421479,"up"
"ENSMUSG00000066366","Serpina1a","serine (or cysteine) peptidase inhibitor, clade A, member 1A",20700,-1.48207377995067,10.5697086315099,15.9431748038249,0.000423314990601108,0.00833112337421479,"down"
"ENSMUSG00000093565","Rab26os","RAB26, member RAS oncogene family, opposite strand",75614,-2.94673182104363,1.50632142892389,15.9350076181114,0.000424480644974016,0.00833112337421479,"down"
"ENSMUSG00000024654","Asrgl1","asparaginase like 1",66514,1.36308983156349,4.30307450298634,15.9346414241466,0.000424532990517018,0.00833112337421479,"up"
"ENSMUSG00000026837","Col5a1","collagen, type V, alpha 1",12831,-2.01985800797625,4.09517288041829,15.9343421933573,0.000424575769175141,0.00833112337421479,"down"
"ENSMUSG00000020961","Ston2","stonin 2",108800,1.31339533069392,4.11446863646174,15.930330615191,0.000425149720875096,0.00833112337421479,"up"
"ENSMUSG00000022475","Hdac7","histone deacetylase 7",56233,-1.22656152301703,3.75707421687994,15.9292737136367,0.000425301074696338,0.00833112337421479,"down"
"ENSMUSG00000002578","Ikzf4","IKAROS family zinc finger 4",22781,-3.40595306255867,-0.169932043593955,15.9286558844039,0.000425389577918775,0.00833112337421479,"down"
"ENSMUSG00000079018","Ly6c1","lymphocyte antigen 6 complex, locus C1",17067,-2.05743192593808,0.816657714313655,15.9238760501003,0.000426074952941285,0.00833112337421479,"down"
"ENSMUSG00000035941","Ibtk","inhibitor of Bruton agammaglobulinemia tyrosine kinase",108837,1.22145533231174,6.74824095993574,15.9214815998823,0.0004264187370461,0.00833112337421479,"up"
"ENSMUSG00000032295","Man2c1","mannosidase, alpha, class 2C, member 1",73744,-1.06832569633963,5.60378930620854,15.911569625068,0.000427845030880709,0.00834874562097247,"down"
"ENSMUSG00000031138","F9","coagulation factor IX",14071,-1.75762467555889,6.99300792241521,15.9032377303995,0.000429047928637045,0.00836197082948306,"down"
"ENSMUSG00000028164","Manba","mannosidase, beta A, lysosomal",110173,1.21770844718626,4.55566051493104,15.8984155864757,0.000429745776455558,0.00836533251650592,"up"
"ENSMUSG00000038486","Sv2a","synaptic vesicle glycoprotein 2 a",64051,-2.71257955933299,0.1168101487883,15.8918586332448,0.000430696641344473,0.00837360515278149,"down"
"ENSMUSG00000043008","Klhl6","kelch-like 6",239743,-1.600791144197,2.33817359031818,15.871461366366,0.000433669079767641,0.00840167750743851,"down"
"ENSMUSG00000020868","Xylt2","xylosyltransferase II",217119,0.873072582742157,4.39375345060064,15.8699497847748,0.000433890235275012,0.00840167750743851,"up"
"ENSMUSG00000022742","Cpox","coproporphyrinogen oxidase",12892,1.97843366435689,6.10105251471318,15.8660167084443,0.000434466242151732,0.00840167750743851,"up"
"ENSMUSG00000021257","Angel1","angel homolog 1",68737,1.04176874815586,2.91666097007154,15.8654065593587,0.000434555673400629,0.00840167750743851,"up"
"ENSMUSG00000050556","Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1",16500,1.34392413636303,1.93891176207019,15.8597932767961,0.000435379357821463,0.00840167750743851,"up"
"ENSMUSG00000070871","Ccnyl1","cyclin Y-like 1",227210,-1.58781048554618,2.19941150777329,15.859743270405,0.000435386703227385,0.00840167750743851,"down"
"ENSMUSG00000091512","Lamtor3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",56692,-0.901257934895478,3.98911993284637,15.8566994941081,0.000435834052700133,0.00840167750743851,"down"
"ENSMUSG00000042622","Maff","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",17133,-2.41210776292386,4.69113000262939,15.8451710884648,0.000437532893358079,0.00842422764321729,"down"
"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38",245007,1.15117553553769,4.42129464679995,15.8375066447136,0.000438666278099939,0.00843584921036875,"up"
"ENSMUSG00000043587","Pxylp1","2-phosphoxylose phosphatase 1",235534,1.41510880508133,3.70371244257709,15.8125755460442,0.000442374885638562,0.00849690627747023,"up"
"ENSMUSG00000030376","Slc8a2","solute carrier family 8 (sodium/calcium exchanger), member 2",110891,-4.21570613011243,-0.525905213127568,15.7884997887518,0.000445988295964986,0.00855598992367527,"down"
"ENSMUSG00000031502","Col4a1","collagen, type IV, alpha 1",12826,-2.2401496476003,6.03099465281258,15.7671457908669,0.000449219795271974,0.00860761347787683,"down"
"ENSMUSG00000038267","Slc22a23","solute carrier family 22, member 23",73102,1.87895702039939,6.62496917495045,15.7550058321899,0.000451068160881232,0.00862771043087993,"up"
"ENSMUSG00000027255","Arfgap2","ADP-ribosylation factor GTPase activating protein 2",77038,1.02767045839988,6.84594901478041,15.7424761184765,0.000452984453876388,0.00862771043087993,"up"
"ENSMUSG00000031353","Rbbp7","retinoblastoma binding protein 7, chromatin remodeling factor",245688,1.61236191953105,7.009767498798,15.7393844858346,0.000453458634080439,0.00862771043087993,"up"
"ENSMUSG00000030058","Copg1","coatomer protein complex, subunit gamma 1",54161,0.805261446814356,7.11420784572353,15.7390126654092,0.000453515698136465,0.00862771043087993,"up"
"ENSMUSG00000062647","Rpl7a","ribosomal protein L7A",27176,-0.845564940934009,8.28477550613215,15.733648030256,0.000454339880494326,0.00862771043087993,"down"
"ENSMUSG00000056698","Elmod3","ELMO/CED-12 domain containing 3",232089,-1.46456896926028,4.92597025023479,15.7313397104011,0.000454695009301018,0.00862771043087993,"down"
"ENSMUSG00000073889","Il11ra1","interleukin 11 receptor, alpha chain 1",16157,-1.3447604634,5.16275251713343,15.7271571032978,0.000455339253372593,0.00862771043087993,"down"
"ENSMUSG00000030122","Ptms","parathymosin",69202,-1.24195245252378,9.51517095438828,15.7232195735322,0.000455946646042271,0.00862771043087993,"down"
"ENSMUSG00000024734","Zp1","zona pellucida glycoprotein 1",22786,-5.11225317004115,-1.80563135653824,15.7221538648205,0.000456111189261403,0.00862771043087993,"down"
"ENSMUSG00000098197","BC051537","cDNA sequence BC051537",414076,-5.55619614285862,-2.30718759129962,16.4103152513659,0.000456182336262451,0.00862771043087993,"down"
"ENSMUSG00000033618","Map3k13","mitogen-activated protein kinase kinase kinase 13",71751,1.82821365401102,4.9230633824417,15.7166295314317,0.000456965159661822,0.00862771043087993,"up"
"ENSMUSG00000063801","Ap3s2","adaptor-related protein complex 3, sigma 2 subunit",11778,0.648050185203739,5.2149913013046,15.7131335070847,0.000457506475933254,0.00862771043087993,"up"
"ENSMUSG00000035031","C8a","complement component 8, alpha polypeptide",230558,-3.68262515704473,8.4543332317091,15.7114718269205,0.000457764008519879,0.00862771043087993,"down"
"ENSMUSG00000104960","Snhg8","small nucleolar RNA host gene 8",69895,-1.41383554813224,4.69240407221309,15.7058569023512,0.000458635382570104,0.00862771043087993,"down"
"ENSMUSG00000047330","Kcne4","potassium voltage-gated channel, Isk-related subfamily, gene 4",57814,-3.9484523392308,-0.165702399604203,15.6992899179812,0.000459656770928675,0.00862771043087993,"down"
"ENSMUSG00000109228","Fam81b","family with sequence similarity 81, member B",238726,5.32396824091392,-2.25495493305205,18.5868114346107,0.000460053975839819,0.00862771043087993,"up"
"ENSMUSG00000086228","Ubap1l","ubiquitin-associated protein 1-like",208080,-3.2297518854432,-0.76728630166497,15.6944979420636,0.00046040363005802,0.00862771043087993,"down"
"ENSMUSG00000078964","Ces1b","carboxylesterase 1B",382044,-1.02464147015059,7.55351202705201,15.6943708654159,0.000460423453506259,0.00862771043087993,"down"
"ENSMUSG00000044700","Tmem201","transmembrane protein 201",230917,0.96200441208186,4.92144020939102,15.6934727707577,0.000460563578863778,0.00862771043087993,"up"
"ENSMUSG00000117503","Gm7527","family with sequence similarity 76, member A pseudogene",665176,-6.58105861334874,-1.98329780084144,19.7022954808195,0.000461612647510237,0.00863720115899588,"down"
"ENSMUSG00000042605","Atxn2","ataxin 2",20239,1.04840149965512,6.26280178656655,15.6795159138011,0.000462747108000595,0.00864826549377168,"up"
"ENSMUSG00000028899","Taf12","TATA-box binding protein associated factor 12",66464,-0.868497075761304,4.56864868529922,15.6436304642276,0.000468412642268609,0.00873588470741419,"down"
"ENSMUSG00000024413","Npc1","NPC intracellular cholesterol transporter 1",18145,1.30682606137651,7.25958566063205,15.6428753355733,0.000468532659682957,0.00873588470741419,"up"
"ENSMUSG00000047909","Ankrd16","ankyrin repeat domain 16",320816,-1.27718129999866,5.17427614567814,15.6392624734495,0.000469107333010118,0.00873636966493579,"down"
"ENSMUSG00000032485","Scap","SREBF chaperone",235623,1.13202745582843,7.15971753260333,15.6262513818003,0.000471183211648726,0.00876477836341433,"up"
"ENSMUSG00000040855","Reps2","RALBP1 associated Eps domain containing protein 2",194590,2.1246580018846,4.98107127621701,15.5925800111108,0.000476601407146431,0.0088552207771209,"up"
"ENSMUSG00000018820","Zfyve27","zinc finger, FYVE domain containing 27",319740,-0.928034162257017,5.09977794772533,15.5880594262535,0.000477333922860483,0.00885849423509029,"down"
"ENSMUSG00000025289","Prdx4","peroxiredoxin 4",53381,-0.953575073779028,6.57731270316922,15.5689583828104,0.000480442459150353,0.00888758006600451,"down"
"ENSMUSG00000028003","Lrat","lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)",79235,1.55571575593829,4.78464099538351,15.5668080333851,0.00048079377268671,0.00888758006600451,"up"
"ENSMUSG00000001542","Ell2","elongation factor for RNA polymerase II 2",192657,1.1870672698177,6.03818812372128,15.5647815195616,0.000481125107620064,0.00888758006600451,"up"
"ENSMUSG00000045404","Kcnk13","potassium channel, subfamily K, member 13",217826,-1.90845891937718,0.720356258311482,15.5647281758992,0.000481133832625503,0.00888758006600451,"down"
"ENSMUSG00000074676","Foxs1","forkhead box S1",14239,-4.71439732246288,0.40437226924126,15.5511724110849,0.000483356572537447,0.0089176093012763,"down"
"ENSMUSG00000029014","Dnajc2","DnaJ heat shock protein family (Hsp40) member C2",22791,-0.684336721174337,4.65570461226536,15.5425209383375,0.00048478093069346,0.0089176093012763,"down"
"ENSMUSG00000034083","Ccdc174","coiled-coil domain containing 174",232236,-0.946435257290377,3.54003569478805,15.5411638160769,0.000485004773687463,0.0089176093012763,"down"
"ENSMUSG00000070436","Serpinh1","serine (or cysteine) peptidase inhibitor, clade H, member 1",12406,-2.25162161257919,4.814360185712,15.5368369432385,0.000485719188682911,0.0089176093012763,"down"
"ENSMUSG00000104835","Gm5547","predicted gene 5547",433637,-2.4268008271599,-0.756975303771191,15.53646597653,0.00048578049211686,0.0089176093012763,"down"
"ENSMUSG00000033400","Agl","amylo-1,6-glucosidase, 4-alpha-glucanotransferase",77559,1.62721103736503,6.33932464711989,15.5343314754829,0.000486133387069629,0.0089176093012763,"up"
"ENSMUSG00000043336","Filip1l","filamin A interacting protein 1-like",78749,-1.62891175759985,3.88671437958717,15.5301766392599,0.000486821093492742,0.0089176093012763,"down"
"ENSMUSG00000040940","Arhgef1","Rho guanine nucleotide exchange factor (GEF) 1",16801,-0.884648915405377,6.23212090122868,15.5276497945504,0.000487239847523104,0.0089176093012763,"down"
"ENSMUSG00000026478","Lamc1","laminin, gamma 1",226519,1.03279638076673,5.78552031065947,15.5154956730695,0.000489259478082493,0.00894027837321272,"up"
"ENSMUSG00000028644","Ermap","erythroblast membrane-associated protein",27028,-3.78568053334283,-0.571782255478529,15.5134434670447,0.000489601377971581,0.00894027837321272,"down"
"ENSMUSG00000042055","Wdr11","WD repeat domain 11",207425,0.636185692127953,5.46979129906847,15.4995226608791,0.000491927399223029,0.0089718140575652,"up"
"ENSMUSG00000025085","Ablim1","actin-binding LIM protein 1",226251,1.26255521834369,5.33227929562919,15.4963732313515,0.000492455283948501,0.0089718140575652,"up"
